file,nbv,nbc,ck_command,ck_status,ck_mem,ck_time,ck_d4_command,ck_d4_status,ck_d4_mem,ck_d4_time,ck_s_command,ck_s_status,ck_s_mem,ck_s_time,ck_umc
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf,140,350,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf, done, 536367, 0.186793,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf.unnf, done, 583983, 0.0414517,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf, done, 536449, 0.0245434,330301440
cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf,57,152,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf, done, 672034, 0.189068,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf.unnf, done, 579784, 0.0403702,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf, done, 536313, 0.0224782,13122
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf,1920,3040,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf, done, 537563, 2.89013,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf.unnf, done, 585883, 0.286535,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf, done, 538603, 0.079795,2506295055763174672750476925289828988785252078744919704453160223659463112905852751384520371831815563560687515467974783243283991289161677444194045756924943903786824730615675974131168974558907928307725162164208945906076055625780005851493811907082889827825185995137951063526148908931692930703766815429584052663777912045312959146145777814937587650041065281103859617824365603273432668032275111170617047130124508612572684431360304947462961144460343411030104211456
cnf/soos/75-19-8-q.cnf.gz.no_w.cnf,1729,2736,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf, done, 755564, 685.026,/d4/d4 -dDNNF /tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf.unnf, done, 1868865, 251.641,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf, done, 1815638, 18.4371,6442197994971210171117433855979443557987035158250386343091063510776640623123668808832987706388430973801155931354965850214447254634690146708203626373189659075327467602032807223495137635981210320405619766850141243854126064159061121384906867646861040847546861854581789541741837599988574191201391849388877862497098716898068649114525744392360657144543253492928999416156434444312343408202430172982066292783997157113856
cnf/soos/90-15-8-q.cnf.gz.no_w.cnf,1065,1680,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf, done, 537153, 0.430619,/d4/d4 -dDNNF /tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf.unnf, done, 584851, 0.0763176,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf, done, 537251, 0.0460354,7331559403129590068331208687020758653624765228075687047537011123791632385370343464792392772051104864109916034360063928339045596353810784435313926666640532382851295822842678298180301122938618566718730242107326783353838221723324821405531849499257419595776
cnf/soos/04B-4.cnf.gz.no_w.cnf,36636,164089,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf, done, 1588965, 2165.68,/d4/d4 -dDNNF /tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf.unnf, done, 2413473, 392.194,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf, timeout, 3220131, 18000,80569938167583007975684311653441394503540559584213455174261959484786044628882883373233805020271626581850722121996997518748761490887718154096347429879542526830972398483026171387014465514077466210669303914001384391546970997310560816800193500155410389408192497269264000815355848590491372537678483045364435835180677138697821812363181440471454076278563413989782651566739988839565131950936146314803855891071792699521709804491035931739349817650934217995861065477848242228665962565034086914532656520970100247102218920874544432902193546967103473393401956994668129549176038788641863312066524969344675501133025890675925562723509238614376431466919359929677035743739556143547261472271026401467737300114867197355306419270803654450848225275106928943172509414449456394496400037047576806659928114858838161315772251308468410800113775398412674749280833001830106076162437527793035611477034888139226535022031474420526357099277280820099236798529594981386122681880768803608141855819118139186974539573398535984469758190761164576251949413105330510656307210200972941813864872284847730981333091979716819819822924053739292977587876331087680967665158289215118201138318432133037714958952886298650796212395999916823057612583749588386016848222628204083053194942897223458373921066222550228881499251568337175213832609081619509179999698968953180708041840511610218350673297031759746773132343047928205327471507537003479237317588988458639650705712548367209610966510779109305785456725644412160396216428331237655486082197478576694479172196639399375841780248937355970785353616114860299382446818185828405517357663311777575445619303430333202463994292505967971704151796585264622703148205749566749377631482089206729263959595261591810878655226205974939932481551424476493963450220464347808441591467957657419799286253373033959233451790874661304773077916375484606214192471068232218632109468155060143318486209055889976496150137840145225329397418288370169506069450266182915918688606981930043516481335434479025571154559101669033481175522667454211585407062675530604098274907413610482813290995505787669240788424795664421338011067356070688420052432458106676191116828654472419895543782689117899405111343810123061626729304334679837097524856928387972174631648061995100624487703485573034143361855247106109468453364340977218136609792983468963500915647427298914529349663074909703542219649969067728348801763180031395206471280667297026680733311833416181193823725237250688203554819114302089504429466104126227218713333307163877088874884476137818201990148232474635883580171584979329344283030156969916643991853631950429123602964172246694090743430886226602202014462853751331816665302562727340156473957874466501861002244110993556755686317659768332734150883185308036192966234095639226262752248220580845484038720512395944728498570982893200443848401000414752984790834433424630938962015555207811646580537221981453338847491793780963795628884486591066503221409751561725137318164311804244953033974383493638929532230381969265934138949903946189849182443003638190662593813624708729505576842716103980110939489572664433063045724312169217349153359493133451120759492217131594590351963045158899119999300723768276312776338579095016728690907767417114354232430784669479373037996126398579363379879432027533598939469954824675380241437133116066188519836995751905097099756323386007052761663939523235411299081883408952239350588139313082095178056466491024094893064468942661670186678105671490258982904938831833124111500936183850328627858104063288606947715773649768654899066618303735887583030658306330688325938102979342991883582229995785233263824327843763899858225283205242204924777922475089326521997860438337287172611037045376614376805524716228927491797929088250890709007121588500041621641259568840423207129451633599244724168930993920841632659360005711580672473901145163213537279569597112410930385409442277068879368857355970057650248388381386826613779665997822677204932982799695872657934646915661021452137494463935096561771662116421623136856871090213778767143858182776105748112532615963254280748643289769088390779744955295727583760200106959011061758086812701834412342060192248312043366042624912126511330194640289005336020192774231772348243565945072709562968343437930585109652325097463330037774166509936118034467115371578734747224270860719410487976724023399042810245627545876297936491107076162550103751389051903928439547762710379761564818173576789751902051699997912165596230122315547029425518481093830339193754213250886866589258906827587766233267358234853392848358615353577670189490222668377536922886732051261472330185354900057992691541276216547475069070948475195203700344534497563546477679645268941224110664228757304052519832581350992525141886732993876747128697690849365023793902923977106559990905029012189515557310616301814713153909068479561092711886589629420329912010821311763886839730136146448496533232765614847804652661752292071469171319052541218875695681868191511037506322793591992853023578056114540200167448072272548480017760957882918447235298436605872183480241802226130756008206453370065185754635368306408673211259560301489256090782821527466622615953474415818314067755132838997898009824442421137135151776464858121389514499163976520208151106638529881305767134473590067382432031547768543641600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf,1712,4693,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf, done, 540868, 972.754,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf.unnf, done, 2579800, 282.511,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf, done, 3028611, 147.693,7339333588240613302234114103233795156571514768565151501546687383597956034015332595074197618115641814704231283421546750663232323584
cnf/soos/90-38-6-q.cnf.gz.no_w.cnf,7068,11248,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf, done, 544862, 450.827,/d4/d4 -dDNNF /tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf.unnf, done, 717295, 109.941,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf, done, 792158, 3.78267,528151292676755129586958082867644687916988663341466271381135729572158436984547237671764801115348109450193464436288107775537880509570244964144505820970248361838025352043128120502280816439466657851337780244250798627188146732230699765607585538394972350063469694619963340922280476504360399202784674797857674215343953937173818858353105218380342212424604957387861043263551503424415738942875968919225891539246230956564851017375437183869990118319781946446813353371659251606926910639054211731523204665366187357645426096445110151917429429475224306710848649866810086864388599734507667361317877870981950061216755197579998303700607398338330075218374069734710538959409561932600734086342539829412673204255936597749632641063382837280871631430627131422160045555316541944845834659656642608281882384469018678232782104907496866515787705667519364447680563267018322951851674729306634930842804041842441474384634550917163776544344291693772773876679248421425114147991107062413790781059405506224824143877615950541575291994235852463446072222884969480231745314535006886472738634625639655862617565623083366192059312883161524192831707134143040291128697742316044432074176052301754963449786818049026400361293739023545896023120228109366393830856338799864933997059533598695128579235148526071545608745305122419756312195296335258671999492665317291483818711602244952872999097812283513402045226125335657348063298688778687472643173872348653083607483214311362608258187205266111358127529565039891778114490727469574492707513971741295187847030968384010961950083317474289145405887909663989607822002603474987703260374551237539483280022602602084692848089654759990938230102454534783979584600470729947890955567861330247046054462532742021120
cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf,1216,1920,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf, done, 537477, 95.3642,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf.unnf, done, 785870, 55.9795,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf, done, 893145, 4.90396,9745314011399999080353382387875188310876226857595007526867906457212948690766426102465615065882010259225304916231408668183459169865203094046577987296312653419531277699956473029870789655490053648352799593479218378873685597925394874945746363615468965612827738803104277547081828589991914110976
cnf/soos/75-26-10-q.cnf.gz.no_w.cnf,3276,5200,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf, done, 539566, 1014.59,/d4/d4 -dDNNF /tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf.unnf, done, 1895518, 257.444,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf, done, 1872289, 19.7462,1548360513423970426663323079325632657156035702696022570869674855919875032863239072447469415638521610103686310729750534798875498322866130377791827873425908134533705414879779756210118461998044490139497348892440887641456573949660226492721156534976220877607342503113801590983332528681778611049955122298577238028808205460469400859467856289121764505482200915471809343351769617385467898944986151126947893447373648850637000602831880158260679087552109298992631548337564746032933237075148156333803873118359661637988601589433053167066037821648208379214318592839435403135062932168764437238238276011862855646321121922552901439986346858484364929923053769421975352624473724020997902527952835935927919316287914128480768277870061944136962277843370820615114219666712499065442719548093987438560618217472
cnf/plazar/Blasted_Real/blasted_case14.cnf,247,649,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case14.cnf, done, 737828, 0.27191,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_case14.cnf.up -out=/tmp/cnf/plazar/Blasted_Real/blasted_case14.cnf.unnf, done, 580464, 0.0933411,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case14.cnf, done, 537415, 0.037448,562949953421312
