file,nbv,nbc,ck_command,ck_status,ck_mem,ck_time,ck_d4_command,ck_d4_status,ck_d4_mem,ck_d4_time,ck_s_command,ck_s_status,ck_s_mem,ck_s_time,ck_umc,d4d_command,d4d_status,d4d_mem,d4d_time,d4d_s_command,d4d_s_status,d4d_s_mem,d4d_s_time,d4d_umc
cnf/lagniez/BayesianNetwork/Ratio_75/75-20-5-q.cnf,1920,3040,,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-20-5-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-20-5-q.cnf.unnf, done, 7729, 0.014966,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-20-5-q.cnf, err, 8695, 0.347429,,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-20-5-q.cnf.smp -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-20-5-q.cnf.unnf -max-depth=19, done, 637173, 13.0565,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-20-5-q.cnf, timeout, 598667, 18000,4746315866286357942642821092280833769546637384578006376900250633974294929111728430131824880376012895297728865439060664916889566220633765665794569830926762168648233600679597076248309523632865879457509496582763497949726597745043389112958940692997416115328362464409845003183760384534980488101664791357469456194953694011880802633686484314706003917202499326348575635645159766852912982780990947928284922259658731542798712083142248768246271748985329602423770111000945235075838094755233326859202539472893811471608299156389796748529830635140825481216
cnf/soos/90-26-10-q.cnf.gz.no_w.cnf,3276,5200,,/d4/d4 -dDNNF /tmp/cnf/soos/90-26-10-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/90-26-10-q.cnf.gz.no_w.cnf.unnf, done, 7729, 0.0138842,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/90-26-10-q.cnf.gz.no_w.cnf, err, 8695, 0.218874,,/d4/d4 -dDNNF /tmp/cnf/soos/90-26-10-q.cnf.gz.no_w.cnf.smp -out=/tmp/cnf/soos/90-26-10-q.cnf.gz.no_w.cnf.unnf -max-depth=19, done, 589156, 1.76079,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/90-26-10-q.cnf.gz.no_w.cnf, timeout, 717496, 18000,5877430312501198631516760137136691352383877286947214416917126091738515504459595386748458045492481726851406238908825976020042920774964099040489533198868845809287061304147630944918872960463151911007189854220141801552537890391055387103600307430714705222370912617222168629623243823084496357012395934397993922149695216929649676760628451844099876874135819700943028112302777734611334733785391367735413233292043643012479481717777493005908420462065877380812815655844427818489847744020061157071953279147594186386515561153966657885575327828905874889908498722781236147838286445378604472058388956158821614634514240420287113441638455199311670253790744010735040389040219590123007756711842181332128855070931094982005100903732421522739147754274847017749983020377670399981861547285340566020367311604848401209115075630134927667412199190522372458764439252506923373842277597184
cnf/soos/or-70-20-6-UC-30.cnf.gz.no_w.cnf,140,350,,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-20-6-UC-30.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-70-20-6-UC-30.cnf.gz.no_w.cnf.unnf, done, 7729, 0.012841,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-70-20-6-UC-30.cnf.gz.no_w.cnf, err, 8695, 0.19669,,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-20-6-UC-30.cnf.gz.no_w.cnf.smp -out=/tmp/cnf/soos/or-70-20-6-UC-30.cnf.gz.no_w.cnf.unnf -max-depth=19, done, 583991, 0.0429259,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-70-20-6-UC-30.cnf.gz.no_w.cnf, done, 604590, 0.0312618,1476395008
cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t7.cnf,1755,5640,,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t7.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t7.cnf.unnf, done, 7729, 0.0117237,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t7.cnf, err, 8695, 0.211063,,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t7.cnf.smp -out=/tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t7.cnf.unnf -max-depth=19, done, 599945, 6.87161,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t7.cnf, timeout, 776601, 18000,34428458977205124406408548851014657239121380773257412375355993989474962265676368028897673284767691132164749012805799616063659014865869393362851401118004116732484369671770976054213359356440491899139869614800677896192
cnf/soos/blasted_case32.cnf.gz.no_w.cnf,52,146,,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case32.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/blasted_case32.cnf.gz.no_w.cnf.unnf, done, 7729, 0.0117573,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/blasted_case32.cnf.gz.no_w.cnf, err, 8695, 0.223893,,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case32.cnf.gz.no_w.cnf.smp -out=/tmp/cnf/soos/blasted_case32.cnf.gz.no_w.cnf.unnf -max-depth=19, done, 579727, 0.0389229,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/blasted_case32.cnf.gz.no_w.cnf, done, 8830, 0.0239053,1024
cnf/soos/90-17-1-q.cnf.gz.no_w.cnf,1377,2176,,/d4/d4 -dDNNF /tmp/cnf/soos/90-17-1-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/90-17-1-q.cnf.gz.no_w.cnf.unnf, done, 7729, 0.0160002,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/90-17-1-q.cnf.gz.no_w.cnf, err, 8695, 0.20484,,/d4/d4 -dDNNF /tmp/cnf/soos/90-17-1-q.cnf.gz.no_w.cnf.smp -out=/tmp/cnf/soos/90-17-1-q.cnf.gz.no_w.cnf.unnf -max-depth=19, done, 585015, 0.0713289,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/90-17-1-q.cnf.gz.no_w.cnf, done, 538255, 0.050713,1114022002203437643412134388340920858000759800301838219436385074582976588982246389293349951892709933221509676565199732760289507290571407296676041753273824758608031903218221252950025860212481062742183681302313988857365289188769508613194040869492974198099818551044022667616043114042228685937153546607587618473245623406978595291136
cnf/plazar/V15/s838_15_7.cnf,685,1774,,/d4/d4 -dDNNF /tmp/cnf/plazar/V15/s838_15_7.cnf.up -out=/tmp/cnf/plazar/V15/s838_15_7.cnf.unnf, done, 7729, 0.0148229,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/plazar/V15/s838_15_7.cnf, err, 8695, 0.225652,,/d4/d4 -dDNNF /tmp/cnf/plazar/V15/s838_15_7.cnf.smp -out=/tmp/cnf/plazar/V15/s838_15_7.cnf.unnf -max-depth=19, done, 585478, 0.18694,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/plazar/V15/s838_15_7.cnf, done, 605990, 0.0406609,37210991921148723200
cnf/lagniez/BayesianNetwork/Ratio_75/75-24-4-q.cnf,2784,4416,,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-24-4-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-24-4-q.cnf.unnf, done, 7729, 0.0139397,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-24-4-q.cnf, err, 8695, 0.351319,,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-24-4-q.cnf.smp -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-24-4-q.cnf.unnf -max-depth=19, done, 673456, 45.8616,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-24-4-q.cnf, timeout, 656773, 18000,18701656687865874543014214488791883559781274117089528716741108475811457004960816041913164581302390548138741476808207377050467041928761808114250012529952689862770752527851965419303172636695945043493001743788636020431645884273512021776444820636229955816632944919010176064788090508798190476425555937138619878473197021324019826279460237721236265904282366200422121621544355351417351232434475807330649646917566013866795544851637729821767056511801761679880045078686764515853806110949868264342413381475624839367498807357955013215377314363560666269748322453895691195251244717395904942971646963494087151524142000787682517710110554605291425263629493961880431347066174544051600838456359432009750315469758056960849092354447591471962537620437684087540084245175867068753967364676801509265619275416257932112210283385061376
cnf/soos/or-50-20-2-UC-20.cnf.gz.no_w.cnf,100,250,,/d4/d4 -dDNNF /tmp/cnf/soos/or-50-20-2-UC-20.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-50-20-2-UC-20.cnf.gz.no_w.cnf.unnf, done, 7729, 0.0139882,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-50-20-2-UC-20.cnf.gz.no_w.cnf, err, 8695, 0.205,,/d4/d4 -dDNNF /tmp/cnf/soos/or-50-20-2-UC-20.cnf.gz.no_w.cnf.smp -out=/tmp/cnf/soos/or-50-20-2-UC-20.cnf.gz.no_w.cnf.unnf -max-depth=19, done, 592076, 0.77528,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-50-20-2-UC-20.cnf.gz.no_w.cnf, done, 554221, 0.292054,179674293883904
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-2-q.cnf,8652,13776,,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-42-2-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-42-2-q.cnf.unnf, done, 7729, 0.0129276,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-42-2-q.cnf, err, 8695, 0.380315,,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-42-2-q.cnf.smp -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-42-2-q.cnf.unnf -max-depth=19, done, 969551, 136.503,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-42-2-q.cnf, timeout, 1009750, 18000,30112957056234460981737498277542713657473405265378645097024829779439268306030300163177024631179694506774812718938579385212294219941277008322203394390246244344779418633928208520801933125590247824919557070023370345465488996016937328121998586480624655835168831181702189369249040664776499515802383056552235029748544551763109325969717833966223132132393257675290297926490199173234781212471944335155364618712694795981338706688357856809084858793603498697196920359555311607430265270397468237364945974209208138839040744456959554930637721939123811361681232559347738659827823141861197379724961690322068825235287259356854884797154719030665207337698174178239729567161693992566908634706146657269778804831290005525434186779315271425110022254087969954058657580519227165256082885297061698856938971120531715658881580114446563462628298169125678250878139651496871442817890565578420922679836719878027209588369305289478970158873126313989689426507764933622214594523479269633316931665467161377102908591563187649203099277980970136554334563177926940907888619095049945722205176035337730044254174787094876730933997918247696543668952714124500473120972541912917932608871986172184134185392838334377115440434594258793037129406474697116645137580712084854135834742480027522314095678662823036238773822555911219063069790988668091752213661991064711193196402685245562839822125358757420646602873433931681129789361309285893052665230605042390987622982108504397885258292972546257244023815241040513447818848080408506832602258338854531150518968781975433736597198758902884795100360471230694622049533446465981625178327740277554750713480362797975933541693190887583489834226952350261479501944930801864930128674518985436473655166267404063218189751566669281923142594647796508767811052730414490045755449515983328462723993264532221579723154259524386410606613967223967294399434723737006260962777583458206401343803620158783795507881419157695606367117264464174459271916030032813120845954843761850815564550829863167621645244883264062053707983206306601697008898468374744793722556096779771605241348909429049190468087008297058800110916503784452493928609127861036629153539764004130299925003769042987880216384936869386805780118324497889097559666911419232561254749885786128715701537888864431237594334477569171858828527108521259801731335669073901640673201715913906647150347904406523202102970536981752371781303023160938171675985449676626331188033085777730672336139965255434266282687853931243634516602582956185082066835677410070397808581238213682372258416615686699457742566148845560344546184840750301184
cnf/soos/s35932_15_7.cnf.gz.no_w.cnf,17918,44709,,/d4/d4 -dDNNF /tmp/cnf/soos/s35932_15_7.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/s35932_15_7.cnf.gz.no_w.cnf.unnf, done, 7729, 0.0149576,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/s35932_15_7.cnf.gz.no_w.cnf, err, 8695, 0.212984,,/d4/d4 -dDNNF /tmp/cnf/soos/s35932_15_7.cnf.gz.no_w.cnf.smp -out=/tmp/cnf/soos/s35932_15_7.cnf.gz.no_w.cnf.unnf -max-depth=19, done, 609837, 2.35333,/dnf/build/sampler --n 1000 --cnf /tmp/cnf/soos/s35932_15_7.cnf.gz.no_w.cnf, done, 676560, 0.482138,129963788961922925155527272223525248889759152822969598982478268206133349462694020378264180090220579654839599874514419612180976386106376210220493562042913301888845304620868264421256592545404502952102638854528736634485892059852443757377956753998390984615301580132853155973707156964107367668616014712194416056056482606725913079978679270679940813296657164467735060648899374183734198732590185050003596812827829203933098159373681170060471662299062694163616092617576358807330801595092227509791074524423197905810031515196793951480239357952
